ts,P2O5,SO4,density,Cl,x,y,SO4_m,SO4_s,average,R(K),R(SO4)
08/02/2023 20:14,15.6,4.13,1.312,35063,,,0.41,0.42,0.55725,49.25275277,28.3513976
08/02/2023 03:54,15.48,4.2,1.308,33814,,,0.461,0.482,0.42775,50.99585037,28.08850999
07/02/2023 11:34,15.5,4.92,1.292,32851,,,0.492,0.483,0.42775,58.70477881,29.4321797
07/02/2023 03:24,14.83,4.96,1.294,33102,,,0.492,0.483,0.47925,55.81359644,32.9634243
06/02/2023 20:04,15.5,5,1.298,32966,,,0.492,0.483,0.47925,54.75094644,32.75785087
06/02/2023 03:34,15.4,4.25,1.297,29128,,,0.487,0.483,0.4875,54.89951974,29.44204536
05/02/2023 23:24,15.4,4.35,1.296,28921,,,0.487,0.483,0.4875,53.93141552,29.12223134
05/02/2023 04:04,16.25,4.15,1.295,30581,,,0.477,0.474,0.4825,54.31278435,27.93179735
04/02/2023 23:24,16.3,4.35,1.299,30189,,,0.477,0.474,0.4825,53.15005014,27.60316642
04/02/2023 19:44,16.2,4.15,1.3,29901,,,0.48,0.47,0.4825,53.14651211,28.3024055
04/02/2023 08:44,15.82,4.25,1.29,30865,,,0.47,0.49,0.4825,54.54270392,27.57836411
03/02/2023 12:14,16.2,4.25,1.3,27847,,,0.56,0.56,0.4725,53.20860779,27.84313725
03/02/2023 03:24,15.5,4.15,1.3,27022,,,0.56,0.56,0.48,54.12185183,28.27016664
02/02/2023 03:24,16.8,4.1,1.3,28905,,,0.59,0.53,0.5675,52.69651618,27.23287671
01/02/2023 23:24,16.4,4.2,1.31,28905,,,0.59,0.53,0.5675,51.1924861,26.5820473
01/02/2023 03:24,16.45,4.3,1.3,27293,,,0.44,0.47,0.5225,52.85126446,28.28685259
30/01/2023 20:44,16.2,4.45,1.29,26554,,,0.61,0.6,0.4975,56.16792471,29.95238181
29/01/2023 19:24,16.05,5.2,1.29,28416,,,0.72,0.59,0.6325,56.1138913,28.82886993
29/01/2023 03:44,15.4,4.65,1.3,28796,,,0.5,0.5,0.655,53.80145147,30.77267972
28/01/2023 19:34,15,4.4,1.29,28591,,,0.5,0.5,0.655,56.87085047,30.87389536
28/01/2023 09:14,15.25,4.65,1.29,28510,,,0.63,0.56,0.655,57.98945838,30.18940858
28/01/2023 03:34,15.15,4.75,1.29,28560,,,0.63,0.56,0.5325,57.12110919,31.18182076
27/01/2023 23:34,15.2,4.85,1.15,26832,,,0.63,0.56,0.5325,58.92423993,31.54079963
27/01/2023 13:14,14.8,4.25,1.28,24941,,,0.63,0.56,0.5325,61.56046146,29.72770062
26/01/2023 19:34,15.45,4.65,1.26,28885,,,0.63,0.86,0.595,64.30754941,30.85599883
26/01/2023 08:24,15.4,4.35,1.29,28125,,,1.01,0.72,0.595,56.90708065,30.80475857
25/01/2023 03:14,15.85,4.4,1.31,33501,,,0.6,0.55,0.7625,49.6384061,29.50955943
24/01/2023 19:54,15.6,5.2,1.31,29329,,,0.6,0.55,0.7625,51.41587662,29.17444901
24/01/2023 03:24,15.54,5.4,1.3,31395,,,0.51,0.58,0.575,54.30238982,33.30927463
23/01/2023 03:54,15.56,4.92,1.29,32413,,,0.68,0.69,0.5875,57.92960092,31.35906162
22/01/2023 03:34,14.96,4.96,1.3,32491,,,0.64,0.57,0.6775,54.12224037,32.85923919
22/01/2023 00:04,14.96,5.2,1.3,32596,,,0.64,0.57,0.6775,53.58710281,32.83114558
21/01/2023 12:14,15.8,5.3,1.3,34008,,,0.64,0.57,0.6775,52.14371306,33.16564858
21/01/2023 03:44,15.6,4.5,1.31,32880,,,0.64,0.57,,50.93583709,29.71381817
20/01/2023 23:34,15.7,4.55,1.32,32935,,,0.64,0.57,,48.2891814,29.9073294
20/01/2023 19:44,15.46,4.45,1.32,32894,,,0.64,0.57,,48.7468422,30.00510844
20/01/2023 08:34,15,4.65,1.31,31409,,,0.42,0.39,,52.19533986,30.13553599
20/01/2023 03:24,14.85,4.64,1.06,31478,,,0.42,0.39,0.605,53.11720351,31.69916755
20/01/2023 00:14,14.65,4.65,1.31,31409,,,0.42,0.39,0.605,52.12428587,31.6817972
19/01/2023 04:24,15.6,4.45,1.29,30988,,,0.46,0.43,0.415,56.77100303,29.12223134
18/01/2023 04:14,15,4.35,1.28,29606,,,0.38,0.4,0.425,60.62927984,30.21854526
17/01/2023 15:54,14.75,3.4,1.29,27742,,,0.38,0.4,0.425,56.84463114,30.44506876
16/01/2023 03:24,15.2,3.3,1.2,26901,,,0.49,0.49,,59.13343578,24.98447526
15/01/2023 00:04,14.72,4.25,1.26,28894,,,0.54,0.55,0.5025,60.1484755,30.88495489
14/01/2023 07:54,14.7,4.45,1.28,29614,,,0.54,0.55,,60.45330882,30.38924417
13/01/2023 03:34,14.5,4.55,1.28,30250,,,0.51,0.54,,59.65640537,31.19230731
12/01/2023 23:34,14.8,4.45,1.28,30193,,,0.51,0.54,,59.90553052,31.55247351
12/01/2023 12:04,14.82,4.25,1.29,29264,,,0.58,0.56,,56.85602334,30.45624114
11/01/2023 11:44,14.69,4.65,1.28,29806,,,0.62,0.64,0.5425,60.25086731,29.77041999
08/01/2023 20:04,15,4.1,1.28,26862,,,0.52,0.51,0.585,59.51475861,28.58037392
08/01/2023 03:24,14.5,4.2,1.27,25460,,,0.87,0.43,0.6025,62.30956136,28.79042627
07/01/2023 20:04,14.5,4.05,1.27,26047,,,0.87,0.43,0.6025,62.84891274,29.35617247
07/01/2023 11:54,14.7,4.21,1.27,25823,,,0.87,0.43,0.6025,62.79601413,29.09394445
06/01/2023 19:34,15.8,4.66,1.27,26196,,,0.87,0.43,,63.01253182,30.33009709
01/01/2023 16:04,15.4,4.25,1.28,25874,,,0.64,0.63,0.6225,58.92692966,29.1750503
31/12/2022 11:54,15.7,4.15,1.28,27536,,,0.38,0.4,0.59875,57.87236976,30.44506876
30/12/2022 03:24,15.21,4.14,1.29,23114,,,0.59,0.51,0.39,58.36099269,28.9523212
29/12/2022 03:24,15.42,4.15,1.28,23675,,,0.46,0.44,0.5175,60.28034782,28.16326531
28/12/2022 08:44,15.3,4.2,1.28,24621,,,0.51,0.56,0.5175,61.5318659,29.13605395
28/12/2022 03:44,15.2,4.25,1.27,24665,,,0.51,0.56,0.4625,62.93672781,29.14956012
27/12/2022 23:24,15.15,4.05,1.27,24768,,,0.51,0.56,0.4625,62.68296719,29.53266455
27/12/2022 11:44,15.21,3.84,1.28,23821,,,0.38,0.53,0.4625,60.89577027,28.37203915
27/12/2022 03:34,15.1,3.8,1.27,24645,,,0.38,0.53,0.535,61.53699662,27.20306513
27/12/2022 01:14,15.2,3.85,1.28,24645,,,0.38,0.53,0.535,59.77232403,27.12648301
25/12/2022 16:24,14.58,3.95,1.26,27953,,,0.38,0.46,0.455,67.01569693,29.08181459
24/12/2022 12:54,15.4,4.05,1.21,25641,,,0.38,0.51,0.42,64.46662716,28.03238543
23/12/2022 03:54,16,4.2,1.28,23001,,,0.38,0.43,0.445,59.21270084,27.23870123
22/12/2022 19:34,16.1,4.42,1.27,24414,,,0.38,0.43,0.445,59.8057778,28.09496891
22/12/2022 03:34,15.58,4.35,1.29,25187,,,0.53,0.53,0.4425,57.05096507,28.88038137
21/12/2022 20:04,15.9,4.2,1.29,24996,,,0.53,0.53,0.4425,57.2210575,29.28126511
21/12/2022 03:44,15.8,4.1,1.29,25857,,,0.53,0.52,0.53,56.2683254,28.48137536
20/12/2022 08:24,15.62,4.66,1.3,25481,,,0.58,0.57,0.53,54.82608189,28.72224963
17/12/2022 08:04,15.82,4.2,1.29,24628,,,0.39,0.39,0.4975,56.07430973,27.36616702
16/12/2022 12:24,15.75,4.25,1.24,24630,,,0.39,0.39,,59.56965562,28.2226008
15/12/2022 19:24,15.9,3.9,1.28,22732,,,0.4,0.38,0.39,59.19906113,26.99619772
15/12/2022 03:14,16,4,1.07,22103,,,0.36,0.35,0.39,59.00517407,26.74587076
14/12/2022 19:34,16.1,4.05,1.28,23025,,,0.36,0.35,0.39,59.89207855,27.30769231
13/12/2022 20:14,15.5,3.85,1.28,22691,,,0.37,0.38,0.355,59.21079111,27.24172232
13/12/2022 03:44,16.33,3.9,1.28,22645,,,0.45,0.46,0.375,57.39054217,25.72778526
12/12/2022 08:24,15.9,4.05,1.29,21563,,,0.48,0.49,0.375,56.8355154,26.80801626
12/12/2022 00:14,16.2,4.3,1.28,20215,,,0.48,0.49,0.4625,59.56434139,27.24172232
11/12/2022 04:04,15.7,4.35,1.27,23315,,,0.34,0.36,0.4425,58.61174011,28.96309648
10/12/2022 09:44,15.9,4.35,1.3,25149,,,0.34,0.36,0.4425,56.02478646,29.70711297
09/12/2022 15:54,15.5,4.25,1.29,22836,,,0.34,0.36,,58.90408876,28.30315547
08/12/2022 08:34,15.85,3.8,1.29,27803,,,0.53,0.51,0.3725,56.9469086,28.36855534
08/12/2022 03:24,16,3.9,1.3,27580,,,0.53,0.51,0.455,53.94434968,26.11810261
07/12/2022 20:04,15.7,3.7,1.29,27963,,,0.53,0.51,0.455,54.34051566,26.50014355
07/12/2022 03:24,15.9,3.8,1.3,27864,,,0.38,0.37,0.4825,52.73175985,25.36938677
06/12/2022 19:54,15.5,3.85,1.3,27080,,,0.38,0.37,0.4825,52.74815328,26.24003112
05/12/2022 20:34,15.8,3.64,1.3,28723,,,0.4,0.38,0.38,53.92416289,26.22540319
04/12/2022 20:24,15.8,3.55,1.28,23181,,,0.37,0.37,0.3825,57.82887194,24.11722885
04/12/2022 03:54,15.8,3.64,1.28,23211,,,0.3,0.29,0.36,57.72851388,24.88522486
03/12/2022 08:34,15.9,3.34,1.27,22007,,,0.3,0.29,0.36,59.33974152,26.48150122
03/12/2022 03:34,15.65,3.35,1.27,22051,,,0.3,0.29,,59.49669965,24.04046958
02/12/2022 19:34,15.77,3.24,1.28,21732,,,0.3,0.29,,61.1310262,24.05217356
02/12/2022 04:04,16.14,3.44,1.28,21415,,,0.33,0.31,0.3,60.3983013,23.16056542
01/12/2022 08:34,16.1,3.24,1.26,19560,,,0.3,0.3,0.3,64.8698311,24.35969042
30/11/2022 03:44,16.35,3.4,1.26,20310,,,0.38,0.51,0.32,64.90665175,24.33173406
29/11/2022 19:34,15.5,3.6,1.25,22355,,,0.38,0.51,0.32,66.92529278,23.7458194
28/11/2022 20:04,16.1,3.44,1.27,20440,,,0.38,0.38,0.445,61.67778479,23.91519715
28/11/2022 04:04,16.16,3.24,1.27,19694,,,0.31,0.31,0.38,63.40382326,23.46115423
27/11/2022 20:24,16.1,3.3,1.26,19328,,,0.31,0.31,0.38,66.58128401,23.08248043
27/11/2022 12:54,15.95,3.4,1.26,19328,,,0.32,0.31,0.38,66.05529185,23.26481978
27/11/2022 08:34,16.14,3.3,1.25,19328,,,0.32,0.29,0.38,67.96318275,23.97219464
26/11/2022 03:44,15.45,3.4,1.24,19647,,,0.36,0.38,0.315,69.69824962,24.81105242
25/11/2022 08:34,15.31,3.24,1.24,25654,,,0.71,1,0.315,71.17373617,24.84739969
25/11/2022 06:34,15.45,4.25,1.24,23429,,,0.71,1,0.4575,70.33934626,23.84031837
04/11/2022 20:04,15.10000038,4.199999809,1.277092338,20146,,,0.386999995,0.287999988,,61.43743911,29.26263854
02/11/2022 16:24,15.44999981,4.150000095,1.280224323,25201,,,0.374000013,0.337000012,0.362499998,61.0089796,29.56573347
02/11/2022 03:44,15.30000019,4.050000191,1.289176822,25267,,,0.372999996,0.367000014,0.355250008,56.23358595,28.50026697
01/11/2022 23:34,15.55000019,4.150000095,1.288949847,25076,,,0.372999996,0.367000014,0.355250008,57.15716155,28.13738511
01/11/2022 19:54,15.53999996,4.048999786,1.280702233,25944,,,0.372999996,0.367000014,0.355250008,59.32953518,28.30315568
01/11/2022 08:44,15.5,4.050000191,1.268667936,23676,,,0.372999996,0.367000014,0.355250008,64.28225123,27.47422094
30/10/2022 16:14,15.30000019,3.940000057,1.299928784,30475,,,0.372999996,0.351999998,0.370000005,55.52885434,27.87552807
30/10/2022 08:34,15.19999981,3.839999914,1.293692589,27150,,,0.386999995,0.391000003,0.370000005,54.47022865,27.64939638
27/10/2022 03:54,16.07999992,3.947999954,1.173733711,30083,,,0.338999987,0.340999991,0.351250001,53.60403972,26.89752337
25/10/2022 20:04,15.69999981,3.799999952,1.290442586,23702,,,0.351000011,0.361999989,0.342999995,56.34132731,27.01118201
25/10/2022 11:44,15.55000019,4.25,1.271323085,28768,,,0.36500001,0.38499999,0.342999995,59.03538268,25.64151367
25/10/2022 03:54,15.64999962,4.300000191,1.297566652,28635,,,0.36500001,0.38499999,0.3565,53.91452248,28.33466408
24/10/2022 23:34,15.80000019,4.349999905,1.295130372,28332,,,0.36500001,0.38499999,0.3565,54.71168823,28.96309689
24/10/2022 08:14,15.85000038,4.150000095,1.302121162,28075,,,0.340999991,0.393999994,0.3565,53.24510165,28.33944134
24/10/2022 03:44,15.60000038,4.25,1.302958846,28261,,,0.340999991,0.393999994,0.368999995,52.31302923,28.17325716
23/10/2022 08:44,15.80000019,4.25,1.295780659,27966,,,0.340999991,0.372000009,0.368999995,54.65277594,27.31134976
22/10/2022 08:24,16.10000038,4.048999786,1.301631093,28592,,,0.340999991,0.372000009,0.367499993,52.79076872,27.72785064
21/10/2022 15:54,16.20000076,4.050000191,1.299622893,26953,,,0.340999991,0.372000009,,53.17533813,27.54124503
21/10/2022 03:34,16.5,3.900000095,1.294737816,24870,,,0.340000004,0.312000006,0.356250003,54.59599836,26.75207142
20/10/2022 03:34,16.10000038,4,1.294052243,26511,,,0.342999995,0.300999999,0.326750003,54.63901926,26.13990508
19/10/2022 23:54,16.10000038,3.799999952,1.293680787,26273,,,0.342999995,0.300999999,0.326750003,54.41865194,26.57185583
19/10/2022 00:04,16.42000008,3.75999999,1.285357475,25361,,,0.342999995,0.328999996,0.321999997,58.25485655,25.71188963
18/10/2022 03:54,16.73999977,3.845999956,1.292588115,25023,,,0.32100001,0.319000006,0.330499999,55.10388292,25.55717145
17/10/2022 23:54,16.25,4.199999809,1.291061997,24665,,,0.32100001,0.319000006,0.330499999,55.55862346,25.29639719
17/10/2022 03:44,16.10000038,4.199999809,1.287126184,23419,,,0.32100001,0.319000006,,56.54476815,27.56598116
16/10/2022 03:34,16,4.639999866,1.303194046,26938,,,0.335999995,0.340000004,0.325250008,53.16819515,29.22339502
15/10/2022 19:34,16.10000038,4.656000137,1.298999667,26103,,,0.335999995,0.340000004,0.325250008,53.51192963,29.82329073
15/10/2022 16:04,16.29999924,4.554999828,1.300109386,26201,,,0.335999995,0.340000004,0.325250008,53.05316634,30.03881827
15/10/2022 11:44,16.20000076,4.656000137,1.301367998,26371,,,0.335999995,0.340000004,0.325250008,53.01103424,29.42493015
14/10/2022 19:54,16.25,4.150000095,1.301010728,25564,,,0.335999995,0.340000004,,52.91587393,27.11993936
14/10/2022 15:44,16.10000038,4.199999809,1.29793179,24468,,,0.335999995,0.340000004,,54.92843726,27.4795985
14/10/2022 11:54,15.85000038,4.25,1.295631647,24590,,,0.335999995,0.340999991,,54.48969001,27.9684853
14/10/2022 08:24,15.92000008,4.150000095,1.292359948,21594,,,0.335999995,0.340999991,,55.52995294,28.3986631
13/10/2022 03:24,15.80000019,3.900000095,1.290575862,21489,,,0.342000008,0.331,0.338499993,56.22674089,26.11810283
12/10/2022 20:14,15.80000019,3.799999952,1.274659157,25296,,,0.342000008,0.331,0.338499993,62.56140092,26.56115179
12/10/2022 03:24,16,3.900000095,1.29505527,25620,,,0.400999993,0.389999986,0.35125,54.86232284,26.11810283
12/10/2022 00:24,15.69999981,3.744999886,1.164268494,25620,,,0.400999993,0.389999986,0.35125,54.76292863,26.745871
11/10/2022 00:34,16.10000038,3.799999952,1.29846859,26321,,,0.323000014,0.301999986,0.375999995,53.46627422,26.00757952
10/10/2022 11:34,15.80000019,3.700000048,1.298052669,26538,,,0.326000005,0.328000009,0.375999995,53.00351042,26.17892419
10/10/2022 03:54,15.89000034,3.845999956,1.295421958,24958,,,0.326000005,0.328000009,0.3125,54.777785,26.59989334
09/10/2022 20:14,16.14999962,3.900000095,1.286389828,22941,,,0.326000005,0.328000009,0.3125,57.691798,26.20529544
09/10/2022 03:34,16.10000038,4.25,1.281972766,23647,,,0.324999988,0.328000009,0.327000007,58.19159734,27.59578015
07/10/2022 23:34,15.69999981,4.150000095,1.276915908,22949,,,0.324999988,0.328000009,,60.96814944,28.33466408
07/10/2022 12:34,15.88000011,3.74000001,1.276954174,22917,,,0.324999988,0.328000009,,61.18025381,26.70974426
03/10/2022 03:44,15.98999977,4.048999786,1.283653498,24505,,,0.328000009,0.328000009,0.30675,58.20208381,26.82569295
02/10/2022 23:54,16.02000046,4,1.281356573,24515,,,0.328000009,0.328000009,0.30675,59.47352203,27.34876369
02/10/2022 09:34,15.94999981,3.5,1.262322545,24472,,,0.335000008,0.340000004,0.30675,59.72814079,26.75207142
02/10/2022 03:54,16.73999977,3.400000095,1.281874537,24928,,,0.335000008,0.340000004,0.32825001,57.75660156,23.46066038
01/10/2022 04:04,15.89999962,3.640000105,1.284661055,25463,,,0.335000008,0.340000004,,57.85053805,25.37403867
30/09/2022 23:24,16.10000038,3.650000095,1.282257915,25916,,,0.335000008,0.340000004,,57.63039514,25.17828666
30/09/2022 19:44,16.04999924,3.441999912,1.286543608,25090,,,0.335000008,0.340000004,,56.20701961,25.11265085
30/09/2022 08:54,15.97999954,3.845999956,1.289253831,24781,,,0.321999997,0.340999991,,55.13812895,24.25430384
30/09/2022 04:14,16.39999962,3.744999886,1.291301489,24800,,,0.321999997,0.340999991,0.334250003,54.8450625,25.98979963
29/09/2022 19:54,16.37999916,3.644000053,1.167018414,24833,,,0.321999997,0.340999991,0.334250003,56.70589659,25.57530947
27/09/2022 16:24,16.39999962,3.339999914,1.283046603,24295,,,0.321999997,0.303000003,0.331499994,57.11510901,23.36788278
27/09/2022 11:24,16.25,3.24000001,1.282758117,24849,,,0.293000013,0.291999996,0.331499994,57.31691446,23.36953178
26/09/2022 19:44,16.05999947,4.215000153,1.278283954,27690,,,0.293000013,0.291999996,0.305250004,58.54360413,22.71999985
26/09/2022 12:14,15.92000008,3.138000011,1.267114282,24239,,,0.293000013,0.291999996,0.305250004,61.68389028,28.12892163
26/09/2022 08:54,16.20000076,3.099999905,1.284540892,24584,,,0.293000013,0.291999996,0.305250004,57.29407448,22.57421286
25/09/2022 04:04,16.45000076,3.339999914,1.282202601,23535,,,0.300000012,0.294999987,0.294250004,58.61393887,23.6416443
25/09/2022 00:24,15.97999954,2.730000019,1.277530909,26423,,,0.300000012,0.294999987,0.294250004,59.30472025,23.45830308
24/09/2022 00:04,16.36000061,2.5,1.274960399,21364,,,0.300000012,0.294999987,,59.60522018,20.24313088
21/09/2022 20:14,17.10000038,3.640000105,1.266143441,20290,,,0.300000012,0.319999993,0.300000012,59.07699782,20.01054802
21/09/2022 03:44,17.10000038,4.453999996,1.190089822,19530,,,0.319999993,0.319999993,0.310000003,56.52376147,28.12431981
20/09/2022 03:44,17,3.339999914,1.286355138,21610,,,0.280000001,0.280000001,0.309999995,57.62973644,28.65907748
19/09/2022 08:54,16.64999962,3.400000095,1.2855829,19240,,,0.349999994,0.370000005,0.309999995,56.85082879,22.1283829
19/09/2022 03:24,16.64999962,3.299999952,1.09907198,18752,,,0.349999994,0.370000005,0.280000001,57.5897689,22.9336889
18/09/2022 23:24,16.75,3.400000095,1.277746439,16880,,,0.349999994,0.370000005,0.280000001,59.87020105,22.77632018
18/09/2022 19:44,16.70000076,3.299999952,1.265335083,22015,,,0.349999994,0.370000005,0.280000001,63.32409096,23.09164006
18/09/2022 00:04,16.89999962,3.542999983,1.299122453,21790,,,0.349999994,0.330000013,0.347499996,52.03975792,22.25705381
16/09/2022 20:04,17.25,3.450000048,1.289635062,20385,,,0.349999994,0.330000013,,55.23070311,23.50011678
16/09/2022 15:44,17.29999924,3.440000057,1.290603042,20270,,,0.349999994,0.330000013,,54.80052619,22.82958224
13/09/2022 20:24,17.14999962,3.440000057,1.286814094,21127,,,0.319000006,0.312999994,0.279500008,56.09034466,21.81209189
12/09/2022 15:24,17.29999924,3.450000048,1.295322895,23015,,,0.279000014,0.293000013,0.316,53.25020412,23.13214444
12/09/2022 08:24,17.5,3.539999962,1.295475841,23150,,,0.287999988,0.296000004,0.316,53.62229218,22.72761217
11/09/2022 03:14,17.89999962,3.299999952,1.294714332,23021,,,0.324000001,0.328000009,0.291999996,53.65051496,22.02956865
10/09/2022 08:44,17.39999962,3.299999952,1.290438294,23594,,,0.316000015,0.319000006,0.291999996,54.57726101,22.57635093
10/09/2022 03:14,17.29999924,3.400000095,1.28935504,23847,,,0.316000015,0.319000006,0.324000009,55.58870917,21.71253761
09/09/2022 19:24,17.88999939,3.542999983,1.291931987,23959,,,0.316000015,0.319000006,0.324000009,54.51165518,21.93349167
09/09/2022 08:34,17.39999962,3.5,1.293250203,23914,,,0.365999997,0.345999986,0.324000009,54.20511517,23.03529257
08/09/2022 03:34,18,2.299999952,1.301471949,22542,,,0.310000002,0.310000002,0.341999993,50.80320491,19.34604905
07/09/2022 16:14,17.39999962,2.400000095,1.292420506,16872,,,0.310000002,0.310000002,0.341999993,53.9746913,16.16031668
07/09/2022 11:44,17.79999924,3.036999941,1.27556169,16552,,,0.310000002,0.310000002,0.341999993,59.81718528,16.94510826
05/09/2022 15:44,17.79999924,2.934999943,1.291450739,21564,,,0.310000002,0.310000002,,53.83962232,20.33397801
05/09/2022 12:04,18,3.036999941,1.292288542,21453,,,0.300000012,0.280000001,,53.1858325,19.55445576
05/09/2022 09:34,18.07999992,2.834000111,1.29414916,21453,,,0.300000012,0.280000001,,52.98223524,19.97236051
04/09/2022 08:44,17.29999924,2.700000048,1.289764524,21936,,,0.243000001,0.246000007,0.307500005,54.19831101,18.64587699
04/09/2022 04:04,17.60000038,2.834000111,1.1892941,21956,,,0.243000001,0.246000007,0.275750004,54.39399194,18.58098311
03/09/2022 04:04,17.79999924,2.799999952,1.287327409,22315,,,0.243000001,0.246000007,,54.88466103,19.41444345
02/09/2022 23:44,18.14999962,2.700000048,1.2900877,22255,,,0.243000001,0.246000007,,53.99379314,18.70530648
02/09/2022 19:24,18.10000038,3.299999952,1.292159438,25136,,,0.243000001,0.246000007,,53.08574136,17.9142145
02/09/2022 00:04,18.10000038,3.400000095,1.296067595,22813,,,0.305000007,0.300000012,0.244500004,53.28277869,21.66435518
01/09/2022 19:44,18.02000046,3.441999912,1.292682648,21457,,,0.305000007,0.300000012,0.244500004,53.72184613,21.65022398
01/09/2022 00:34,17.88999939,3.299999952,1.296780467,26147,,,0.319000006,0.324999988,0.30250001,53.34799824,21.81238141
31/08/2022 16:04,18.14999962,3.400000095,1.291792035,26147,,,0.319000006,0.324999988,0.30250001,53.53908309,21.37968697
31/08/2022 08:24,17.69000053,3.24000001,1.306807399,27090,,,0.372000009,0.333999991,0.30250001,48.9802948,21.65022398
31/08/2022 03:44,17.10000038,3.5,1.311243296,27181,,,0.372000009,0.333999991,0.321999997,48.05005028,22.09288969
30/08/2022 03:54,18.35000038,3.549999952,1.314135432,27396,,,0.330000013,0.340000004,,47.2718217,22.65666225
29/08/2022 09:04,18.39999962,3.75,1.321219444,27011,,,0.330000013,0.340000004,,45.63486677,24.03214095
29/08/2022 04:04,18.5,3.74000001,1.318513989,27063,,,0.35800001,0.352999985,,46.15996438,23.08612796
28/08/2022 08:44,18.29999924,3.940000057,1.309340954,28560,,,0.35800001,0.352999985,,48.39875599,21.58123276
27/08/2022 12:14,18.10000038,3.644000053,1.314751267,27870,,,0.35800001,0.360000014,,47.86911606,24.15069952
27/08/2022 03:54,18.45999908,3.839999914,1.314348698,27820,,,0.35800001,0.360000014,,47.28428989,22.65684993
26/08/2022 12:04,18.20000076,3.74000001,1.317620635,29173,,,0.360000014,0.360000014,,46.26523418,23.6840957
24/08/2022 03:44,18.12000084,4.250999928,1.323155761,31217,,,0.34799999,0.340000004,0.344999999,45.42801813,26.2172619
23/08/2022 12:44,17.60000038,3.950000048,1.314704418,29572,,,0.34799999,0.345999986,0.344999999,48.79204267,26.14751207
23/08/2022 03:44,17.52000046,3.845999956,1.309326887,28163,,,0.34799999,0.345999986,0.343999997,49.41049194,25.0946246
22/08/2022 08:24,17.39999962,4.150000095,1.312828422,28846,,,0.356000006,0.372000009,0.343999997,48.37797179,24.43792887
21/08/2022 08:54,17.29999924,4.050000191,1.311708808,28116,,,0.368999988,0.360000014,0.346999988,48.84840895,26.40398567
21/08/2022 03:24,17,3.940000057,1.30925262,28296,,,0.368999988,0.360000014,0.355750002,49.9057464,25.94397125
20/08/2022 23:24,17,3.950000048,1.306590319,28256,,,0.368999988,0.360000014,0.355750002,50.64515808,25.30804945
20/08/2022 19:34,16.79999924,3.644000053,1.303520679,28138,,,0.368999988,0.360000014,0.355750002,52.36902619,25.57800196
20/08/2022 08:34,16.60000038,4.048999786,1.298992991,26890,,,0.368999988,0.360000014,0.355750002,52.48379924,24.25771016
19/08/2022 19:54,16.20000076,3.950000048,1.294910431,25730,,,0.368999988,0.360000014,,54.59293006,26.53687324
19/08/2022 08:54,16.10000038,3.950000048,1.290887713,27250,,,0.368999988,0.349999994,,56.24699313,27.05716442
18/08/2022 08:44,16.29999924,4.099999905,1.284743786,25320,,,0.319000006,0.31099999,0.364500001,57.14455686,26.5063081
18/08/2022 03:44,16.5,4.199999809,1.285981774,25112,,,0.319000006,0.31099999,0.346999996,57.43711747,26.75797318
17/08/2022 19:34,16.5,4.353000164,1.281040192,23458,,,0.319000006,0.31099999,0.346999996,59.23584629,27.41312559
15/08/2022 11:34,16.78000069,4.453999996,1.283467412,24688,,,0.363999993,0.352999985,0.314999998,57.9768958,27.81487358
15/08/2022 08:44,16.62999916,4.099999905,1.286006451,21197,,,0.363999993,0.352999985,0.314999998,58.00637031,28.1088389
15/08/2022 04:04,16.87000084,4.050000191,1.287201762,21197,,,0.363999993,0.352999985,0.333249994,57.12145527,26.40841875
14/08/2022 04:14,16.64999962,3.950000048,1.283209205,23885,,,0.349000007,1.360000014,0.358499989,58.7382113,26.75506069
14/08/2022 01:24,16.81999969,4.949999809,1.277810097,23885,,,0.349000007,1.360000014,0.358499989,58.92809359,25.97601142
13/08/2022 23:34,16.89999962,4.849999905,1.281857848,23481,,,0.349000007,1.360000014,0.358499989,59.25093101,30.32852625
13/08/2022 19:54,16.34000015,4.048999786,1.282297015,28193,,,0.349000007,1.360000014,0.358499989,58.93236176,29.79966256
13/08/2022 15:34,16.43000031,3.947999954,1.283373594,24588,,,0.349000007,1.360000014,0.358499989,58.58284601,26.37327633
13/08/2022 11:34,16.26000023,4.050000191,1.279271603,24778,,,0.349000007,1.360000014,0.358499989,60.2521336,26.22279042
13/08/2022 04:14,16.54999924,4.150000095,1.149343729,24430,,,0.389999986,0.384000003,0.854500011,59.47255313,26.51819109
12/08/2022 19:54,16.54999924,4.099999905,1.282564044,25680,,,0.389999986,0.384000003,0.854500011,55.48492942,26.81927865
11/08/2022 11:44,16.39999962,3.75,1.284351587,28031,,,0.340000004,0.340000004,0.386999995,57.64676467,26.06933382
10/08/2022 12:04,15.80000019,3.75,1.271872878,25621,,,0.291000009,0.301999986,0.339749992,62.97270651,26.93397336
10/08/2022 03:24,15.64999962,4.199999809,1.270879149,25032,,,0.291000009,0.301999986,0.340000004,62.44551259,27.48560052
09/08/2022 19:54,16,4.099999905,1.266467929,23814,,,0.291000009,0.301999986,0.340000004,63.56497111,27.59578015
08/08/2022 19:24,16,4.048999786,1.273367405,21303,,,0.340000004,0.316000015,0.308749996,62.90015205,26.81713541
07/08/2022 20:24,16.60000038,4.099999905,1.284747362,28265,,,0.340000004,0.335999995,0.32800001,57.73710752,27.16271094
