Name,\\pi3\LR09144901L%P2O5,
Data Type,Float 32,
Number of Values,15682,
Time,Value,Value Attributes
25/02/2023 23:39:32.6,15.5,
25/02/2023 23:29:32.6,15.5,
25/02/2023 23:19:32.6,15.5,
25/02/2023 23:09:32.6,15.5,
25/02/2023 22:59:32.6,15.5,
25/02/2023 22:49:32.6,15.5,
25/02/2023 22:39:32.6,15.5,
25/02/2023 22:29:32.6,15.5,
25/02/2023 22:19:32.6,15.5,
25/02/2023 22:09:32.6,15.5,
25/02/2023 22:05:32.3,15.42,
25/02/2023 21:55:32.3,15.42,
25/02/2023 21:45:32.3,15.42,
25/02/2023 21:35:32.3,15.42,
25/02/2023 21:25:32.3,15.42,
25/02/2023 21:15:32.3,15.42,
25/02/2023 21:05:32.3,15.42,
25/02/2023 20:55:32.3,15.42,
25/02/2023 20:45:32.3,15.42,
25/02/2023 20:45:03.9,15.6,
25/02/2023 20:35:03.9,15.6,
25/02/2023 20:25:03.9,15.6,
25/02/2023 20:15:03.9,15.6,
25/02/2023 20:05:03.9,15.6,
25/02/2023 19:55:03.9,15.6,
25/02/2023 19:45:03.9,15.6,
25/02/2023 19:35:03.9,15.6,
25/02/2023 19:25:03.9,15.6,
25/02/2023 19:15:03.9,15.6,
25/02/2023 19:05:03.9,15.6,
25/02/2023 18:55:03.9,15.6,
25/02/2023 18:45:03.9,15.6,
25/02/2023 18:35:03.9,15.6,
25/02/2023 18:25:03.9,15.6,
25/02/2023 18:15:03.9,15.6,
25/02/2023 18:05:03.9,15.6,
25/02/2023 17:55:03.9,15.6,
25/02/2023 17:45:03.9,15.6,
25/02/2023 17:35:03.9,15.6,
25/02/2023 17:25:03.9,15.6,
25/02/2023 17:15:03.9,15.6,
25/02/2023 17:05:03.9,15.6,
25/02/2023 16:55:03.9,15.6,
25/02/2023 16:45:03.9,15.6,
25/02/2023 16:35:03.9,15.6,
25/02/2023 16:25:03.9,15.6,
25/02/2023 16:15:03.9,15.6,
25/02/2023 16:05:03.9,15.6,
25/02/2023 15:55:03.9,15.6,
25/02/2023 15:45:03.9,15.6,
25/02/2023 15:44:24.2,15.55,
25/02/2023 15:34:24.2,15.55,
25/02/2023 15:24:24.2,15.55,
25/02/2023 15:14:24.2,15.55,
25/02/2023 15:04:24.2,15.55,
25/02/2023 14:54:24.2,15.55,
25/02/2023 14:44:24.2,15.55,
25/02/2023 14:34:24.2,15.55,
25/02/2023 14:24:24.2,15.55,
25/02/2023 14:14:24.2,15.55,
25/02/2023 14:04:24.2,15.55,
25/02/2023 13:54:24.2,15.55,
25/02/2023 13:44:24.2,15.55,
25/02/2023 13:34:24.2,15.55,
25/02/2023 13:24:24.2,15.55,
25/02/2023 13:14:24.2,15.55,
25/02/2023 13:04:24.2,15.55,
25/02/2023 12:54:24.2,15.55,
25/02/2023 12:44:24.2,15.55,
25/02/2023 12:34:24.2,15.55,
25/02/2023 12:24:24.2,15.55,
25/02/2023 12:14:24.2,15.55,
25/02/2023 12:04:24.2,15.55,
25/02/2023 11:54:24.2,15.55,
25/02/2023 11:44:24.2,15.55,
25/02/2023 11:34:24.2,15.55,
25/02/2023 11:24:24.2,15.55,
25/02/2023 11:14:24.2,15.55,
25/02/2023 11:04:24.2,15.55,
25/02/2023 10:54:24.2,15.55,
25/02/2023 10:44:24.2,15.55,
25/02/2023 10:34:24.2,15.55,
25/02/2023 10:24:24.2,15.55,
25/02/2023 10:14:24.2,15.55,
25/02/2023 10:04:24.2,15.55,
25/02/2023 09:54:24.2,15.55,
25/02/2023 09:44:24.2,15.55,
25/02/2023 09:34:24.2,15.55,
25/02/2023 09:24:24.2,15.55,
25/02/2023 09:14:24.2,15.55,
25/02/2023 09:04:24.2,15.55,
25/02/2023 08:54:24.2,15.55,
25/02/2023 08:44:24.2,15.55,
25/02/2023 08:34:24.2,15.55,
25/02/2023 08:30:03.0,15.64,
25/02/2023 08:20:03.0,15.64,
25/02/2023 08:10:03.0,15.64,
25/02/2023 08:00:03.0,15.64,
25/02/2023 07:50:03.0,15.64,
25/02/2023 07:40:03.0,15.64,
25/02/2023 07:30:03.0,15.64,
25/02/2023 07:20:03.0,15.64,
25/02/2023 07:10:03.0,15.64,
25/02/2023 07:00:03.0,15.64,
25/02/2023 06:50:03.0,15.64,
25/02/2023 06:40:03.0,15.64,
25/02/2023 06:37:07.8,15.71,
25/02/2023 06:27:07.8,15.71,
25/02/2023 06:17:07.8,15.71,
25/02/2023 06:07:07.8,15.71,
25/02/2023 05:57:07.8,15.71,
25/02/2023 05:47:07.8,15.71,
25/02/2023 05:37:07.8,15.71,
25/02/2023 05:27:07.8,15.71,
25/02/2023 05:17:07.8,15.71,
25/02/2023 05:07:07.8,15.71,
25/02/2023 04:57:07.8,15.71,
25/02/2023 04:47:07.8,15.71,
25/02/2023 04:37:07.8,15.71,
25/02/2023 04:27:07.8,15.71,
25/02/2023 04:17:07.8,15.71,
25/02/2023 04:07:07.8,15.71,
25/02/2023 03:57:07.8,15.71,
25/02/2023 03:47:07.8,15.71,
25/02/2023 03:37:07.8,15.71,
25/02/2023 03:27:07.8,15.71,
25/02/2023 03:17:07.8,15.71,
25/02/2023 03:07:07.8,15.71,
25/02/2023 02:57:07.8,15.71,
25/02/2023 02:47:07.8,15.71,
25/02/2023 02:37:07.8,15.71,
25/02/2023 02:27:07.8,15.71,
25/02/2023 02:17:07.8,15.71,
25/02/2023 02:07:19.3,15.69,
25/02/2023 01:57:19.3,15.69,
25/02/2023 01:47:19.3,15.69,
25/02/2023 01:37:19.3,15.69,
25/02/2023 01:27:19.3,15.69,
25/02/2023 01:17:19.3,15.69,
25/02/2023 01:07:19.3,15.69,
25/02/2023 01:05:49.9,15.71,
25/02/2023 00:55:49.9,15.71,
25/02/2023 00:45:49.9,15.71,
25/02/2023 00:35:49.9,15.71,
25/02/2023 00:25:49.9,15.71,
25/02/2023 00:15:49.9,15.71,
25/02/2023 00:05:49.9,15.71,
24/02/2023 23:55:49.9,15.71,
24/02/2023 23:45:49.9,15.71,
24/02/2023 23:35:49.9,15.71,
24/02/2023 23:25:49.9,15.71,
24/02/2023 23:15:49.9,15.71,
24/02/2023 23:05:49.9,15.71,
24/02/2023 22:55:49.9,15.71,
24/02/2023 22:45:49.9,15.71,
24/02/2023 22:35:49.9,15.71,
24/02/2023 22:25:49.9,15.71,
24/02/2023 22:15:49.9,15.71,
24/02/2023 22:05:49.9,15.71,
24/02/2023 21:55:49.9,15.71,
24/02/2023 21:51:48.1,15.65,
24/02/2023 21:41:48.1,15.65,
24/02/2023 21:31:48.1,15.65,
24/02/2023 21:21:48.1,15.65,
24/02/2023 21:11:48.1,15.65,
24/02/2023 21:01:48.1,15.65,
24/02/2023 20:51:48.1,15.65,
24/02/2023 20:41:48.1,15.65,
24/02/2023 20:31:48.1,15.65,
24/02/2023 20:21:48.1,15.65,
24/02/2023 20:15:51.9,15.8,
24/02/2023 20:05:51.9,15.8,
24/02/2023 19:55:51.9,15.8,
24/02/2023 19:45:51.9,15.8,
24/02/2023 19:35:51.9,15.8,
24/02/2023 19:25:51.9,15.8,
24/02/2023 19:15:51.9,15.8,
24/02/2023 19:05:51.9,15.8,
24/02/2023 18:55:51.9,15.8,
24/02/2023 18:45:51.9,15.8,
24/02/2023 18:35:51.9,15.8,
24/02/2023 18:25:51.9,15.8,
24/02/2023 18:23:46.3,15.6,
24/02/2023 18:13:46.3,15.6,
24/02/2023 18:03:46.3,15.6,
24/02/2023 17:53:46.3,15.6,
24/02/2023 17:43:46.3,15.6,
24/02/2023 17:33:46.3,15.6,
24/02/2023 17:23:46.3,15.6,
24/02/2023 17:13:46.3,15.6,
24/02/2023 17:03:46.3,15.6,
24/02/2023 16:53:46.3,15.6,
24/02/2023 16:43:46.3,15.6,
24/02/2023 16:33:46.3,15.6,
24/02/2023 16:23:46.3,15.6,
24/02/2023 16:20:10.5,14.7,
24/02/2023 16:10:10.5,14.7,
24/02/2023 16:00:10.5,14.7,
24/02/2023 15:50:10.5,14.7,
24/02/2023 15:40:10.5,14.7,
24/02/2023 15:30:10.5,14.7,
24/02/2023 15:20:10.5,14.7,
24/02/2023 15:10:10.5,14.7,
24/02/2023 15:00:10.5,14.7,
24/02/2023 14:50:10.5,14.7,
24/02/2023 14:40:10.5,14.7,
24/02/2023 14:30:10.5,14.7,
24/02/2023 14:20:10.5,14.7,
24/02/2023 14:10:10.5,14.7,
24/02/2023 14:00:10.5,14.7,
24/02/2023 13:50:10.5,14.7,
24/02/2023 13:47:04.7,14.9,
24/02/2023 13:37:04.7,14.9,
24/02/2023 13:27:04.7,14.9,
24/02/2023 13:17:04.7,14.9,
24/02/2023 13:07:04.7,14.9,
24/02/2023 12:57:04.7,14.9,
24/02/2023 12:47:04.7,14.9,
24/02/2023 12:37:04.7,14.9,
24/02/2023 12:27:04.7,14.9,
24/02/2023 12:17:04.7,14.9,
24/02/2023 12:07:04.7,14.9,
24/02/2023 11:57:04.7,14.9,
24/02/2023 11:49:44.6,15.3,
24/02/2023 11:39:44.6,15.3,
24/02/2023 11:29:44.6,15.3,
24/02/2023 11:19:44.6,15.3,
24/02/2023 11:09:44.6,15.3,
24/02/2023 10:59:44.6,15.3,
24/02/2023 10:49:44.6,15.3,
24/02/2023 10:39:44.6,15.3,
24/02/2023 10:29:44.6,15.3,
24/02/2023 10:19:44.6,15.3,
24/02/2023 10:09:44.6,15.3,
24/02/2023 10:02:38.9,15,
24/02/2023 09:52:38.9,15,
24/02/2023 09:42:38.9,15,
24/02/2023 09:32:38.9,15,
24/02/2023 09:22:38.9,15,
24/02/2023 09:12:38.9,15,
24/02/2023 09:02:38.9,15,
24/02/2023 08:52:38.9,15,
24/02/2023 08:42:38.9,15,
24/02/2023 08:32:38.9,15,
24/02/2023 08:27:31.0,15.7,
24/02/2023 08:17:31.0,15.7,
24/02/2023 08:07:31.0,15.7,
24/02/2023 07:57:31.0,15.7,
24/02/2023 07:47:31.0,15.7,
24/02/2023 07:37:31.0,15.7,
24/02/2023 07:27:31.0,15.7,
24/02/2023 07:17:31.0,15.7,
24/02/2023 07:07:31.0,15.7,
24/02/2023 06:57:31.0,15.7,
24/02/2023 06:47:31.0,15.7,
24/02/2023 06:37:31.0,15.7,
24/02/2023 06:27:31.0,15.7,
24/02/2023 06:18:30.7,15.8,
24/02/2023 06:08:30.7,15.8,
24/02/2023 05:58:30.7,15.8,
24/02/2023 05:48:30.7,15.8,
24/02/2023 05:38:30.7,15.8,
24/02/2023 05:28:30.7,15.8,
24/02/2023 05:18:30.7,15.8,
24/02/2023 05:08:30.7,15.8,
24/02/2023 04:58:30.7,15.8,
24/02/2023 04:48:30.7,15.8,
24/02/2023 04:38:30.7,15.8,
24/02/2023 04:28:30.7,15.8,
24/02/2023 04:18:30.7,15.8,
24/02/2023 04:08:30.7,15.8,
24/02/2023 03:58:30.7,15.8,
24/02/2023 03:57:30.5,15.7,
24/02/2023 03:47:30.5,15.7,
24/02/2023 03:37:30.5,15.7,
24/02/2023 03:27:30.5,15.7,
24/02/2023 03:17:30.5,15.7,
24/02/2023 03:07:30.5,15.7,
24/02/2023 02:57:30.5,15.7,
24/02/2023 02:47:30.5,15.7,
24/02/2023 02:37:30.5,15.7,
24/02/2023 02:27:30.5,15.7,
24/02/2023 02:17:30.5,15.7,
24/02/2023 02:07:30.5,15.7,
24/02/2023 01:57:30.5,15.7,
24/02/2023 01:47:30.5,15.7,
24/02/2023 01:37:50.3,15.75,
24/02/2023 01:27:50.3,15.75,
24/02/2023 01:17:50.3,15.75,
24/02/2023 01:07:50.3,15.75,
24/02/2023 00:57:50.3,15.75,
24/02/2023 00:47:50.3,15.75,
24/02/2023 00:37:50.3,15.75,
24/02/2023 00:27:50.3,15.75,
24/02/2023 00:17:50.3,15.75,
24/02/2023 00:07:50.3,15.75,
23/02/2023 23:57:50.3,15.75,
23/02/2023 23:47:50.3,15.75,
23/02/2023 23:44:21.6,15.8,
23/02/2023 23:34:21.6,15.8,
23/02/2023 23:24:21.6,15.8,
23/02/2023 23:14:21.6,15.8,
23/02/2023 23:04:21.6,15.8,
23/02/2023 22:54:21.6,15.8,
23/02/2023 22:44:21.6,15.8,
23/02/2023 22:34:21.6,15.8,
23/02/2023 22:24:21.6,15.8,
23/02/2023 22:14:21.6,15.8,
23/02/2023 22:04:21.6,15.8,
23/02/2023 21:54:21.6,15.8,
23/02/2023 21:44:21.6,15.8,
23/02/2023 21:34:21.6,15.8,
23/02/2023 21:24:21.6,15.8,
23/02/2023 21:14:21.6,15.8,
23/02/2023 21:04:21.6,15.8,
23/02/2023 20:54:21.6,15.8,
23/02/2023 20:44:21.6,15.8,
23/02/2023 20:34:21.6,15.8,
23/02/2023 20:24:21.6,15.8,
23/02/2023 20:14:21.6,15.8,
23/02/2023 20:04:21.6,15.8,
23/02/2023 19:54:21.6,15.8,
23/02/2023 19:45:24.4,15.73,
23/02/2023 19:35:24.4,15.73,
23/02/2023 19:25:24.4,15.73,
23/02/2023 19:15:24.4,15.73,
23/02/2023 19:05:24.4,15.73,
23/02/2023 18:55:24.4,15.73,
23/02/2023 18:45:24.4,15.73,
23/02/2023 18:43:52.1,15.75,
23/02/2023 18:33:52.1,15.75,
23/02/2023 18:23:52.1,15.75,
23/02/2023 18:13:52.1,15.75,
23/02/2023 18:03:52.1,15.75,
23/02/2023 17:53:52.1,15.75,
23/02/2023 17:43:52.1,15.75,
23/02/2023 17:33:52.1,15.75,
23/02/2023 17:23:52.1,15.75,
23/02/2023 17:13:52.1,15.75,
23/02/2023 17:03:52.1,15.75,
23/02/2023 16:53:52.1,15.75,
23/02/2023 16:43:52.1,15.75,
23/02/2023 16:33:52.1,15.75,
23/02/2023 16:23:52.1,15.75,
23/02/2023 16:15:15.6,15.8,
23/02/2023 16:05:15.6,15.8,
23/02/2023 15:55:15.6,15.8,
23/02/2023 15:45:15.6,15.8,
23/02/2023 15:35:15.6,15.8,
23/02/2023 15:25:15.6,15.8,
23/02/2023 15:15:15.6,15.8,
23/02/2023 15:05:15.6,15.8,
23/02/2023 14:55:15.6,15.8,
23/02/2023 14:45:15.6,15.8,
23/02/2023 14:42:19.6,15.9,
23/02/2023 14:32:19.6,15.9,
23/02/2023 14:22:19.6,15.9,
23/02/2023 14:12:19.6,15.9,
23/02/2023 14:02:19.6,15.9,
23/02/2023 13:52:19.6,15.9,
23/02/2023 13:42:19.6,15.9,
23/02/2023 13:32:19.6,15.9,
23/02/2023 13:22:19.6,15.9,
23/02/2023 13:12:19.6,15.9,
23/02/2023 13:02:19.6,15.9,
23/02/2023 12:52:19.6,15.9,
23/02/2023 12:42:19.6,15.9,
23/02/2023 12:32:19.6,15.9,
23/02/2023 12:22:19.6,15.9,
23/02/2023 12:12:19.6,15.9,
23/02/2023 12:02:19.6,15.9,
23/02/2023 11:52:19.6,15.9,
23/02/2023 11:42:19.6,15.9,
23/02/2023 11:37:04.4,15.5,
23/02/2023 11:27:04.4,15.5,
23/02/2023 11:17:04.4,15.5,
23/02/2023 11:07:04.4,15.5,
23/02/2023 10:57:04.4,15.5,
23/02/2023 10:47:04.4,15.5,
23/02/2023 10:37:04.4,15.5,
23/02/2023 10:27:04.4,15.5,
23/02/2023 10:17:04.4,15.5,
23/02/2023 10:07:04.4,15.5,
23/02/2023 10:06:38.0,15.3,
23/02/2023 09:56:38.0,15.3,
23/02/2023 09:46:38.0,15.3,
23/02/2023 09:36:38.0,15.3,
23/02/2023 09:26:38.0,15.3,
23/02/2023 09:16:38.0,15.3,
23/02/2023 09:06:38.0,15.3,
23/02/2023 08:56:38.0,15.3,
23/02/2023 08:46:38.0,15.3,
23/02/2023 08:36:38.0,15.3,
23/02/2023 08:26:38.0,15.3,
23/02/2023 08:16:38.0,15.3,
23/02/2023 08:06:38.0,15.3,
23/02/2023 07:56:38.0,15.3,
23/02/2023 07:46:38.0,15.3,
23/02/2023 07:36:38.0,15.3,
23/02/2023 07:26:38.0,15.3,
23/02/2023 07:16:38.0,15.3,
23/02/2023 07:06:38.0,15.3,
23/02/2023 06:56:38.0,15.3,
23/02/2023 06:46:38.0,15.3,
23/02/2023 06:36:38.0,15.3,
23/02/2023 06:26:38.0,15.3,
23/02/2023 06:16:38.0,15.3,
23/02/2023 06:06:38.0,15.3,
23/02/2023 05:58:55.3,15.4,
23/02/2023 05:48:55.3,15.4,
23/02/2023 05:38:55.3,15.4,
23/02/2023 05:28:55.3,15.4,
23/02/2023 05:18:55.3,15.4,
23/02/2023 05:08:55.3,15.4,
23/02/2023 04:58:55.3,15.4,
23/02/2023 04:48:55.3,15.4,
23/02/2023 04:38:55.3,15.4,
23/02/2023 04:28:55.3,15.4,
23/02/2023 04:25:16.8,15.1,
23/02/2023 04:15:16.8,15.1,
23/02/2023 04:05:16.8,15.1,
23/02/2023 03:55:16.8,15.1,
23/02/2023 03:45:16.8,15.1,
23/02/2023 03:35:16.8,15.1,
23/02/2023 03:25:16.8,15.1,
23/02/2023 03:15:16.8,15.1,
23/02/2023 03:05:16.8,15.1,
23/02/2023 02:55:16.8,15.1,
23/02/2023 02:45:16.8,15.1,
23/02/2023 02:35:16.8,15.1,
23/02/2023 02:25:16.8,15.1,
23/02/2023 02:15:16.8,15.1,
23/02/2023 02:10:38.4,14.9,
23/02/2023 02:00:38.4,14.9,
23/02/2023 01:50:38.4,14.9,
23/02/2023 01:40:38.4,14.9,
23/02/2023 01:30:38.4,14.9,
23/02/2023 01:20:38.4,14.9,
23/02/2023 01:10:38.4,14.9,
23/02/2023 01:00:38.4,14.9,
23/02/2023 00:50:38.4,14.9,
23/02/2023 00:40:38.4,14.9,
23/02/2023 00:30:38.4,14.9,
23/02/2023 00:20:38.4,14.9,
23/02/2023 00:10:38.4,14.9,
23/02/2023 00:00:38.4,14.9,
22/02/2023 23:50:38.4,14.9,
22/02/2023 23:45:44.7,14.7,
22/02/2023 23:35:44.7,14.7,
22/02/2023 23:25:44.7,14.7,
22/02/2023 23:15:44.7,14.7,
22/02/2023 23:05:44.7,14.7,
22/02/2023 22:55:44.7,14.7,
22/02/2023 22:45:44.7,14.7,
22/02/2023 22:35:44.7,14.7,
22/02/2023 22:25:44.7,14.7,
22/02/2023 22:15:44.7,14.7,
22/02/2023 22:05:44.7,14.7,
22/02/2023 21:55:44.7,14.7,
22/02/2023 21:53:34.4,14.5,
22/02/2023 21:43:34.4,14.5,
22/02/2023 21:33:34.4,14.5,
22/02/2023 21:23:34.4,14.5,
22/02/2023 21:13:34.4,14.5,
22/02/2023 21:03:34.4,14.5,
22/02/2023 20:53:34.4,14.5,
22/02/2023 20:43:34.4,14.5,
22/02/2023 20:33:34.4,14.5,
22/02/2023 20:23:34.4,14.5,
22/02/2023 20:13:34.4,14.5,
22/02/2023 20:03:34.4,14.5,
22/02/2023 19:53:34.4,14.5,
22/02/2023 19:50:03.1,15.55,
22/02/2023 19:40:03.1,15.55,
22/02/2023 19:30:03.1,15.55,
22/02/2023 19:20:03.1,15.55,
22/02/2023 19:10:03.1,15.55,
22/02/2023 19:00:03.1,15.55,
22/02/2023 18:50:03.1,15.55,
22/02/2023 18:40:03.1,15.55,
22/02/2023 18:30:03.1,15.55,
22/02/2023 18:20:03.1,15.55,
22/02/2023 18:10:03.1,15.55,
22/02/2023 18:00:03.1,15.55,
22/02/2023 17:50:03.1,15.55,
22/02/2023 17:40:03.1,15.55,
22/02/2023 17:30:03.1,15.55,
22/02/2023 17:20:03.1,15.55,
22/02/2023 17:10:03.1,15.55,
22/02/2023 17:00:03.1,15.55,
22/02/2023 16:50:03.1,15.55,
22/02/2023 16:40:03.1,15.55,
22/02/2023 16:30:03.1,15.55,
22/02/2023 16:20:03.1,15.55,
22/02/2023 16:10:03.1,15.55,
22/02/2023 16:00:03.1,15.55,
22/02/2023 15:50:03.1,15.55,
22/02/2023 15:40:03.1,15.55,
22/02/2023 15:30:03.1,15.55,
22/02/2023 15:20:03.1,15.55,
22/02/2023 15:10:03.1,15.55,
22/02/2023 15:00:03.1,15.55,
22/02/2023 14:50:03.1,15.55,
22/02/2023 14:40:03.1,15.55,
22/02/2023 14:30:03.1,15.55,
22/02/2023 14:20:03.1,15.55,
22/02/2023 14:15:16.4,15.95,
22/02/2023 14:05:16.4,15.95,
22/02/2023 13:55:16.4,15.95,
22/02/2023 13:45:16.4,15.95,
22/02/2023 13:35:16.4,15.95,
22/02/2023 13:25:16.4,15.95,
22/02/2023 13:15:16.4,15.95,
22/02/2023 13:05:16.4,15.95,
22/02/2023 12:55:16.4,15.95,
22/02/2023 12:45:16.4,15.95,
22/02/2023 12:35:16.4,15.95,
22/02/2023 12:25:16.4,15.95,
22/02/2023 12:15:16.4,15.95,
22/02/2023 12:05:16.4,15.95,
22/02/2023 11:55:16.4,15.95,
22/02/2023 11:54:46.5,15.72,
22/02/2023 11:44:46.5,15.72,
22/02/2023 11:34:46.5,15.72,
22/02/2023 11:24:46.5,15.72,
22/02/2023 11:14:46.5,15.72,
22/02/2023 11:04:46.5,15.72,
22/02/2023 10:54:46.5,15.72,
22/02/2023 10:44:46.5,15.72,
22/02/2023 10:34:46.5,15.72,
22/02/2023 10:24:46.5,15.72,
22/02/2023 10:14:46.5,15.72,
22/02/2023 10:04:46.5,15.72,
22/02/2023 09:54:46.5,15.72,
22/02/2023 09:44:46.5,15.72,
22/02/2023 09:34:46.5,15.72,
22/02/2023 09:24:46.5,15.72,
22/02/2023 09:14:46.5,15.72,
22/02/2023 09:04:46.5,15.72,
22/02/2023 08:54:46.5,15.72,
22/02/2023 08:44:46.5,15.72,
22/02/2023 08:38:39.2,15.7,
22/02/2023 08:28:39.2,15.7,
22/02/2023 08:18:39.2,15.7,
22/02/2023 08:08:39.2,15.7,
22/02/2023 07:58:39.2,15.7,
22/02/2023 07:48:39.2,15.7,
22/02/2023 07:38:39.2,15.7,
22/02/2023 07:28:39.2,15.7,
22/02/2023 07:18:39.2,15.7,
22/02/2023 07:08:39.2,15.7,
22/02/2023 06:58:39.2,15.7,
22/02/2023 06:48:39.2,15.7,
22/02/2023 06:38:39.2,15.7,
22/02/2023 06:28:39.2,15.7,
22/02/2023 06:18:39.2,15.7,
22/02/2023 06:18:15.3,17.73,
22/02/2023 06:08:15.3,17.73,
22/02/2023 05:58:15.3,17.73,
22/02/2023 05:48:15.3,17.73,
22/02/2023 05:38:15.3,17.73,
22/02/2023 05:28:15.3,17.73,
22/02/2023 05:18:15.3,17.73,
22/02/2023 05:08:15.3,17.73,
22/02/2023 04:58:15.3,17.73,
22/02/2023 04:48:15.3,17.73,
22/02/2023 04:38:15.3,17.73,
22/02/2023 04:28:15.3,17.73,
22/02/2023 04:18:15.3,17.73,
22/02/2023 04:08:15.3,17.73,
22/02/2023 03:58:15.3,17.73,
22/02/2023 03:48:15.3,17.73,
22/02/2023 03:38:15.3,17.73,
22/02/2023 03:30:23.6,15.7,
22/02/2023 03:20:23.6,15.7,
22/02/2023 03:10:23.6,15.7,
22/02/2023 03:00:23.6,15.7,
22/02/2023 02:50:23.6,15.7,
22/02/2023 02:40:23.6,15.7,
22/02/2023 02:30:23.6,15.7,
22/02/2023 02:20:23.6,15.7,
22/02/2023 02:10:23.6,15.7,
22/02/2023 02:00:23.6,15.7,
22/02/2023 01:50:23.6,15.7,
22/02/2023 01:40:23.6,15.7,
22/02/2023 01:40:07.0,15.5,
22/02/2023 01:30:07.0,15.5,
22/02/2023 01:20:07.0,15.5,
22/02/2023 01:10:07.0,15.5,
22/02/2023 01:00:07.0,15.5,
22/02/2023 00:50:07.0,15.5,
22/02/2023 00:40:07.0,15.5,
22/02/2023 00:30:07.0,15.5,
22/02/2023 00:20:07.0,15.5,
22/02/2023 00:10:07.0,15.5,
22/02/2023 00:00:07.0,15.5,
21/02/2023 23:50:07.0,15.5,
21/02/2023 23:41:33.1,15.2,
21/02/2023 23:31:33.1,15.2,
21/02/2023 23:21:33.1,15.2,
21/02/2023 23:11:33.1,15.2,
21/02/2023 23:01:33.1,15.2,
21/02/2023 22:51:33.1,15.2,
21/02/2023 22:41:33.1,15.2,
21/02/2023 22:31:33.1,15.2,
21/02/2023 22:21:33.1,15.2,
21/02/2023 22:11:33.1,15.2,
21/02/2023 22:01:33.1,15.2,
21/02/2023 21:51:33.1,15.2,
21/02/2023 21:41:33.1,15.2,
21/02/2023 21:31:33.1,15.2,
21/02/2023 21:21:33.1,15.2,
21/02/2023 21:11:33.1,15.2,
21/02/2023 21:01:33.1,15.2,
21/02/2023 20:51:33.1,15.2,
21/02/2023 20:41:33.1,15.2,
21/02/2023 20:31:33.1,15.2,
21/02/2023 20:21:33.1,15.2,
21/02/2023 20:11:33.1,15.2,
21/02/2023 20:10:22.0,15.7,
21/02/2023 20:00:22.0,15.7,
21/02/2023 19:50:22.0,15.7,
21/02/2023 19:40:22.0,15.7,
21/02/2023 19:30:22.0,15.7,
21/02/2023 19:20:22.0,15.7,
21/02/2023 19:10:22.0,15.7,
21/02/2023 19:00:22.0,15.7,
21/02/2023 18:50:22.0,15.7,
21/02/2023 18:40:22.0,15.7,
21/02/2023 18:30:22.0,15.7,
21/02/2023 18:20:22.0,15.7,
21/02/2023 18:10:22.0,15.7,
21/02/2023 18:00:22.0,15.7,
21/02/2023 17:50:22.0,15.7,
21/02/2023 17:40:22.0,15.7,
21/02/2023 17:30:22.0,15.7,
21/02/2023 17:20:22.0,15.7,
21/02/2023 17:10:22.0,15.7,
21/02/2023 17:00:22.0,15.7,
21/02/2023 16:50:22.0,15.7,
21/02/2023 16:40:22.0,15.7,
21/02/2023 16:32:42.3,15.74,
21/02/2023 16:22:42.3,15.74,
21/02/2023 16:12:42.3,15.74,
21/02/2023 16:02:42.3,15.74,
21/02/2023 15:52:42.3,15.74,
21/02/2023 15:42:42.3,15.74,
21/02/2023 15:32:42.3,15.74,
21/02/2023 15:22:42.3,15.74,
21/02/2023 15:12:42.3,15.74,
21/02/2023 15:02:42.3,15.74,
21/02/2023 14:52:42.3,15.74,
21/02/2023 14:42:42.3,15.74,
21/02/2023 14:32:42.3,15.74,
21/02/2023 14:23:31.4,15.73,
21/02/2023 14:13:31.4,15.73,
21/02/2023 14:03:31.4,15.73,
21/02/2023 13:53:31.4,15.73,
21/02/2023 13:43:31.4,15.73,
21/02/2023 13:33:31.4,15.73,
21/02/2023 13:23:31.4,15.73,
21/02/2023 13:13:31.4,15.73,
21/02/2023 13:03:31.4,15.73,
21/02/2023 12:53:31.4,15.73,
21/02/2023 12:43:31.4,15.73,
21/02/2023 12:33:31.4,15.73,
21/02/2023 12:23:31.4,15.73,
21/02/2023 12:13:31.4,15.73,
21/02/2023 12:03:31.4,15.73,
21/02/2023 11:55:11.3,15.58,
21/02/2023 11:45:11.3,15.58,
21/02/2023 11:35:11.3,15.58,
21/02/2023 11:25:11.3,15.58,
21/02/2023 11:15:11.3,15.58,
21/02/2023 11:05:11.3,15.58,
21/02/2023 10:55:11.3,15.58,
21/02/2023 10:45:11.3,15.58,
21/02/2023 10:35:11.3,15.58,
21/02/2023 10:25:11.3,15.58,
21/02/2023 10:18:15.2,15.81,
21/02/2023 10:08:15.2,15.81,
21/02/2023 09:58:15.2,15.81,
21/02/2023 09:48:15.2,15.81,
21/02/2023 09:38:15.2,15.81,
21/02/2023 09:31:55.9,16,
21/02/2023 09:21:55.9,16,
21/02/2023 09:11:55.9,16,
21/02/2023 09:01:55.9,16,
21/02/2023 08:51:55.9,16,
21/02/2023 08:41:55.9,16,
21/02/2023 08:31:55.9,16,
21/02/2023 08:21:55.9,16,
21/02/2023 08:11:55.9,16,
21/02/2023 08:01:55.9,16,
21/02/2023 07:51:55.9,16,
21/02/2023 07:41:55.9,16,
21/02/2023 07:31:55.9,16,
21/02/2023 07:21:55.9,16,
21/02/2023 07:11:55.9,16,
